job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote ratio
ai06566,robotics engineer,106259,USD,expert,ft,israel,m,israel,"pytorch, scala, tensorflow",master,16,education,15/04/2025,15/05/2025,1292,9.4,cloud ai solutions,Fully remote
ai06567,ai specialist,40032,USD,entry level,Contract,south korea,m,south korea,"python, git, tensorflow, nlp",associate,1,real estate,12/03/2025,01/05/2025,2256,8.0,neural networks co,Fully remote
ai06568,autonomous systems engineer,59762,USD,entry level,Part time,china,l,china,"data visualization, tensorflow, python",associate,1,energy,10/03/2024,15/05/2024,1677,9.9,datavision ltd,Fully on site
ai06569,robotics engineer,128063,USD,mid level,Contract,united states,m,united states,"git, deep learning, mathematics, spark, docker",phd,4,manufacturing,11/01/2025,15/02/2025,1257,7.3,future systems,Fully on site
ai06570,deep learning engineer,58267,USD,entry level,Part time,germany,s,israel,"nlp, kubernetes, python",bachelor,1,automotive,07/06/2024,12/08/2024,1511,6.6,quantum computing inc,Fully on site
ai06571,deep learning engineer,43657,USD,entry level,Contract,india,m,india,"python, computer vision, nlp, scala, aws",associate,0,technology,16/12/2024,09/01/2025,2201,8.1,datavision ltd,Fully on site
ai06572,robotics engineer,126648,USD,senior,Full time,canada,m,canada,"sql, data visualization, pytorch",associate,5,healthcare,06/03/2024,16/05/2024,2154,9.8,future systems,Fully on site
ai06573,research scientist,166953,USD,expert,Full time,ireland,m,ireland,"sql, pytorch, tensorflow, spark, statistics",bachelor,17,manufacturing,15/10/2024,13/12/2024,1245,6.5,autonomous tech,Hybrid
ai06574,ai research scientist,84258,USD,senior,Part time,austria,l,austria,"sql, pytorch, tableau, aws, data visualization",phd,9,consulting,17/04/2025,20/06/2025,2131,7.0,techcorp inc,Fully remote
ai06575,principal data scientist,137681,USD,senior,ft,sweden,l,sweden,"azure, scala, deep learning",master,6,technology,02/02/2025,27/03/2025,2332,9.5,predictive systems,Fully on site
ai06576,machine learning researcher,87167,USD,mid level,Part time,united kingdom,s,south korea,"sql, pytorch, tableau, azure",bachelor,2,consulting,16/09/2024,06/11/2024,2255,8.9,cognitive computing,Fully remote
ai06577,ai product manager,120348,USD,mid level,Contract,denmark,l,denmark,"python, azure, hadoop, gcp, nlp",phd,3,retail,22/02/2024,15/04/2024,923,8.6,smart analytics,Hybrid
ai06578,ai product manager,211719,USD,expert,Part time,sweden,s,sweden,"java, python, gcp, pytorch",associate,13,healthcare,06/04/2025,26/04/2025,646,9.7,quantum computing inc,Fully remote
ai06579,ai consultant,54616,USD,entry level,Contract,sweden,m,sweden,"java, spark, python",phd,1,consulting,02/10/2024,24/11/2024,2089,5.2,future systems,Fully on site
ai06580,ai specialist,258797,USD,expert,Part time,norway,m,norway,"docker, kubernetes, tensorflow, tableau, git",phd,11,transportation,16/07/2024,22/08/2024,1802,6.8,neural networks co,Fully remote
ai06581,autonomous systems engineer,173653,USD,expert,Part time,south korea,m,south korea,"linux, statistics, r",phd,10,consulting,28/12/2024,24/01/2025,950,9.8,algorithmic solutions,Hybrid
ai06582,robotics engineer,132714,USD,expert,Part time,south korea,s,south korea,"kubernetes, gcp, tableau",master,14,transportation,02/06/2024,11/08/2024,1302,9.2,cloud ai solutions,Hybrid
ai06583,ai product manager,151317,USD,senior,ft,switzerland,s,switzerland,"statistics, mlops, linux, deep learning",bachelor,6,consulting,08/04/2024,20/05/2024,2090,7.3,quantum computing inc,Hybrid
ai06584,principal data scientist,100900,USD,senior,ft,austria,l,china,"sql, r, computer vision, statistics, nlp",associate,5,technology,31/03/2025,06/06/2025,1500,7.9,advanced robotics,Fully on site
ai06585,machine learning researcher,53454,USD,entry level,Contract,japan,m,china,"tableau, spark, azure, aws, git",phd,1,technology,23/04/2025,29/06/2025,2309,7.3,smart analytics,Fully on site
ai06586,data engineer,81833,USD,mid level,ft,india,l,india,"mathematics, sql, java, r",master,4,education,31/05/2024,04/08/2024,2209,8.0,ai innovations,Fully on site
ai06587,principal data scientist,93427,USD,senior,Part time,japan,s,japan,"java, sql, tableau, kubernetes, spark",master,9,transportation,15/12/2024,20/01/2025,647,5.8,future systems,Fully on site
ai06588,data analyst,161600,USD,expert,Contract,norway,s,finland,"python, scala, deep learning",phd,12,government,19/06/2024,08/07/2024,705,6.1,digital transformation llc,Fully on site
ai06589,data analyst,109381,USD,senior,Part time,israel,l,israel,"nlp, gcp, docker, mlops",associate,6,energy,12/12/2024,30/12/2024,1256,6.0,datavision ltd,Fully remote
ai06590,machine learning engineer,165150,USD,senior,Part time,united states,l,germany,"mlops, sql, tableau",master,7,transportation,30/07/2024,24/08/2024,827,9.5,algorithmic solutions,Hybrid
ai06591,principal data scientist,52800,USD,entry level,Full time,japan,l,ireland,"gcp, aws, mathematics, sql, spark",bachelor,0,media,23/10/2024,04/01/2025,897,8.4,quantum computing inc,Hybrid
ai06592,ai software engineer,110585,USD,senior,Part time,sweden,m,sweden,"tensorflow, nlp, kubernetes, gcp, data visualization",phd,8,energy,28/06/2024,31/08/2024,1371,6.9,cloud ai solutions,Hybrid
ai06593,machine learning engineer,120166,USD,mid level,ft,united states,m,united states,"computer vision, kubernetes, linux, git, data visualization",associate,3,media,09/06/2024,09/07/2024,2380,8.2,neural networks co,Fully remote
ai06594,ai product manager,54885,USD,mid level,Contract,israel,s,israel,"kubernetes, pytorch, mathematics",associate,2,automotive,23/09/2024,10/11/2024,791,6.2,future systems,Fully remote
ai06595,data engineer,37602,USD,entry level,Part time,japan,m,japan,"git, kubernetes, java",bachelor,0,technology,02/11/2024,06/12/2024,1319,10.0,cloud ai solutions,Fully remote
ai06596,ai research scientist,88641,USD,mid level,Full time,israel,l,israel,"spark, deep learning, r, mathematics, mlops",bachelor,3,manufacturing,25/07/2024,10/08/2024,1492,6.3,datavision ltd,Fully on site
ai06597,principal data scientist,85714,USD,mid level,Part time,france,s,united states,"git, data visualization, hadoop",phd,2,real estate,24/11/2024,01/01/2025,2295,6.9,smart analytics,Hybrid
ai06598,machine learning researcher,55730,USD,entry level,Full time,south korea,m,finland,"pytorch, mathematics, hadoop, tensorflow, azure",phd,0,healthcare,12/04/2024,25/05/2024,2115,5.9,quantum computing inc,Hybrid
ai06599,autonomous systems engineer,101914,USD,entry level,Full time,switzerland,s,switzerland,"mlops, pytorch, tensorflow, deep learning",bachelor,1,retail,24/03/2025,04/06/2025,1904,5.1,neural networks co,Hybrid
ai06600,computer vision engineer,220552,USD,expert,Contract,australia,m,australia,"hadoop, aws, azure, python",master,14,media,26/04/2025,10/06/2025,2021,9.9,deeptech ventures,Hybrid
ai06601,research scientist,50418,USD,entry level,Part time,south korea,l,south korea,"docker, java, computer vision, pytorch",phd,1,gaming,11/05/2024,07/06/2024,1873,9.3,quantum computing inc,Fully on site
ai06602,machine learning researcher,87202,USD,senior,Contract,finland,s,ireland,"statistics, azure, linux",bachelor,9,healthcare,10/03/2025,10/05/2025,1618,9.0,techcorp inc,Hybrid
ai06603,deep learning engineer,97284,USD,mid level,Full time,denmark,m,denmark,"r, azure, data visualization, statistics",bachelor,2,gaming,22/03/2024,13/04/2024,813,5.4,cloud ai solutions,Fully on site
ai06604,research scientist,166527,USD,senior,Contract,united states,l,united states,"sql, data visualization, aws, nlp",phd,8,transportation,03/09/2024,11/11/2024,1804,8.7,predictive systems,Fully remote
ai06605,principal data scientist,42206,USD,entry level,ft,japan,m,japan,"linux, tensorflow, tableau, sql, mathematics",associate,1,healthcare,23/10/2024,11/12/2024,2468,7.8,neural networks co,Fully remote
ai06606,data scientist,63803,USD,mid level,Part time,finland,l,finland,"aws, python, tensorflow",bachelor,4,technology,08/01/2025,07/02/2025,1842,7.0,deeptech ventures,Hybrid
ai06607,data analyst,73542,USD,senior,Part time,austria,s,austria,"tableau, mathematics, kubernetes, data visualization",master,9,consulting,24/02/2025,28/03/2025,1266,9.5,datavision ltd,Fully remote
ai06608,data analyst,185460,USD,senior,Part time,norway,l,norway,"computer vision, hadoop, mlops, docker",master,5,telecommunications,20/09/2024,11/11/2024,783,5.2,techcorp inc,Hybrid
ai06609,machine learning engineer,134177,USD,expert,ft,united kingdom,s,united kingdom,"tensorflow, scala, python",associate,11,automotive,22/02/2025,14/03/2025,2065,5.4,predictive systems,Fully on site
ai06610,autonomous systems engineer,131893,USD,expert,Part time,singapore,s,singapore,"kubernetes, python, statistics, deep learning",bachelor,12,retail,17/12/2024,02/01/2025,529,5.6,advanced robotics,Hybrid
ai06611,machine learning engineer,263587,USD,expert,Full time,germany,l,germany,"mlops, scala, gcp, mathematics",bachelor,13,media,02/03/2025,27/04/2025,686,7.4,smart analytics,Hybrid
ai06612,ai product manager,170276,USD,expert,Contract,france,m,france,"scala, java, kubernetes",associate,14,gaming,05/04/2025,27/05/2025,1817,7.9,digital transformation llc,Hybrid
ai06613,machine learning researcher,47368,USD,entry level,ft,japan,s,japan,"python, tensorflow, deep learning, kubernetes",bachelor,1,energy,27/08/2024,22/09/2024,1678,6.0,neural networks co,Fully remote
ai06614,ai consultant,133312,USD,mid level,ft,denmark,l,denmark,"java, pytorch, nlp, git, scala",bachelor,3,telecommunications,23/03/2024,01/06/2024,2373,7.1,future systems,Fully remote
ai06615,data engineer,69590,USD,mid level,Contract,india,s,japan,"data visualization, java, scala, aws",bachelor,3,energy,14/02/2025,02/04/2025,1313,8.9,machine intelligence group,Hybrid
ai06616,research scientist,110545,USD,senior,Part time,canada,m,canada,"r, sql, java, mathematics",master,7,retail,16/01/2025,12/02/2025,1066,7.0,machine intelligence group,Fully remote
ai06617,deep learning engineer,82225,USD,entry level,Full time,united states,m,united states,"tensorflow, mathematics, nlp, computer vision",phd,0,energy,19/07/2024,31/08/2024,519,9.4,datavision ltd,Fully remote
ai06618,deep learning engineer,101330,USD,expert,Contract,india,s,united states,"python, tensorflow, spark, statistics, aws",associate,18,transportation,31/12/2024,05/02/2025,1327,6.6,ai innovations,Hybrid
ai06619,data analyst,77350,USD,mid level,Contract,finland,m,finland,"git, kubernetes, data visualization, r, tableau",associate,4,government,09/04/2025,05/05/2025,2147,8.6,future systems,Hybrid
ai06620,ai product manager,84792,USD,mid level,Contract,france,s,france,"mlops, java, sql",master,4,finance,08/06/2024,31/07/2024,1592,8.0,autonomous tech,Hybrid
ai06621,ai architect,48566,USD,mid level,ft,india,s,india,"scala, mlops, sql, nlp, spark",associate,2,media,05/04/2025,18/05/2025,963,8.9,neural networks co,Hybrid
ai06622,deep learning engineer,89702,USD,entry level,Part time,switzerland,s,switzerland,"statistics, sql, pytorch",bachelor,1,manufacturing,13/02/2025,31/03/2025,2435,8.4,cloud ai solutions,Fully remote
ai06623,ai software engineer,119147,USD,senior,Part time,netherlands,s,india,"sql, data visualization, r, azure",phd,7,real estate,27/04/2024,26/06/2024,2016,9.8,future systems,Fully on site
ai06624,nlp engineer,124898,USD,senior,Part time,singapore,l,france,"python, mathematics, deep learning, tensorflow, computer vision",phd,9,media,30/01/2024,12/04/2024,793,9.8,techcorp inc,Hybrid
ai06625,principal data scientist,150624,USD,senior,Contract,netherlands,m,germany,"statistics, sql, linux, pytorch",phd,5,real estate,01/06/2024,07/08/2024,2292,6.6,cognitive computing,Fully on site
ai06626,nlp engineer,47587,USD,entry level,ft,israel,s,israel,"statistics, pytorch, nlp, spark, aws",bachelor,1,automotive,24/06/2024,26/07/2024,1597,8.2,smart analytics,Hybrid
ai06627,autonomous systems engineer,90807,USD,entry level,Contract,norway,s,norway,"pytorch, r, deep learning",phd,1,finance,20/12/2024,24/02/2025,2027,8.6,predictive systems,Fully on site
ai06628,head of ai,57090,USD,mid level,Part time,finland,m,finland,"python, tableau, linux, tensorflow",phd,2,gaming,22/04/2025,03/07/2025,2232,8.9,datavision ltd,Fully on site
ai06629,head of ai,91498,USD,mid level,Full time,canada,s,norway,"python, hadoop, tensorflow, scala, nlp",phd,2,government,03/01/2024,30/01/2024,536,8.2,future systems,Fully on site
ai06630,ai software engineer,230069,USD,expert,Contract,australia,m,australia,"tableau, azure, aws, computer vision",phd,18,telecommunications,20/10/2024,08/12/2024,2347,9.8,advanced robotics,Hybrid
ai06631,ai research scientist,113403,USD,expert,Part time,japan,l,japan,"spark, mlops, pytorch, linux, computer vision",bachelor,19,media,01/03/2025,11/05/2025,1953,7.4,autonomous tech,Fully on site
ai06632,ai research scientist,92979,USD,senior,ft,israel,s,israel,"tensorflow, git, computer vision, spark",master,5,government,16/05/2024,21/06/2024,2354,9.5,predictive systems,Fully remote
ai06633,ai research scientist,68018,USD,entry level,Full time,singapore,m,singapore,"statistics, scala, python, gcp",master,1,gaming,26/10/2024,25/12/2024,1586,8.0,cloud ai solutions,Fully remote
ai06634,data analyst,185271,USD,expert,Full time,denmark,s,denmark,"pytorch, sql, deep learning",bachelor,15,media,09/03/2024,14/05/2024,653,8.6,ai innovations,Fully remote
ai06635,machine learning engineer,51120,USD,entry level,Contract,austria,m,austria,"azure, computer vision, hadoop, spark, python",phd,0,gaming,20/10/2024,14/11/2024,1819,6.6,machine intelligence group,Fully remote
ai06636,ai specialist,136588,USD,expert,Contract,ireland,s,ireland,"azure, pytorch, mathematics, statistics",associate,14,finance,18/12/2024,07/01/2025,2263,8.5,neural networks co,Hybrid
ai06637,ai product manager,114368,USD,senior,ft,sweden,m,china,"linux, spark, git, java",bachelor,5,telecommunications,04/10/2024,30/11/2024,2102,9.5,quantum computing inc,Fully on site
ai06638,computer vision engineer,70094,USD,mid level,Part time,austria,l,denmark,"r, sql, statistics, spark",master,4,education,29/04/2025,26/05/2025,870,9.5,digital transformation llc,Fully on site
ai06639,ai research scientist,56721,USD,entry level,ft,japan,m,japan,"linux, spark, pytorch, nlp",associate,0,real estate,03/02/2024,23/02/2024,1016,6.8,cognitive computing,Fully on site
ai06640,data scientist,187069,USD,expert,ft,australia,m,australia,"python, tensorflow, sql",master,19,retail,18/11/2024,23/12/2024,836,6.5,future systems,Fully remote
ai06641,computer vision engineer,46575,USD,entry level,Contract,israel,s,israel,"python, tensorflow, azure, mlops",master,1,manufacturing,13/02/2025,29/03/2025,598,5.8,cloud ai solutions,Fully remote
ai06642,machine learning engineer,135754,USD,expert,Part time,australia,s,netherlands,"python, sql, tableau, tensorflow",master,16,gaming,29/01/2025,01/04/2025,1291,5.3,machine intelligence group,Fully on site
ai06643,ai specialist,144552,USD,expert,Full time,israel,m,denmark,"git, tableau, tensorflow, sql, mlops",bachelor,19,consulting,09/08/2024,04/09/2024,534,7.0,ai innovations,Fully on site
ai06644,deep learning engineer,135827,USD,senior,Part time,sweden,m,sweden,"statistics, azure, tensorflow",bachelor,9,media,15/04/2024,17/06/2024,1751,8.0,smart analytics,Fully remote
ai06645,head of ai,102643,USD,expert,Part time,india,m,india,"pytorch, scala, tensorflow",bachelor,18,gaming,12/11/2024,07/01/2025,2247,6.8,machine intelligence group,Hybrid
ai06646,robotics engineer,65435,USD,mid level,Full time,japan,s,united kingdom,"scala, java, spark, docker, computer vision",bachelor,2,retail,21/04/2024,03/06/2024,1198,5.2,advanced robotics,Hybrid
ai06647,data scientist,117192,USD,entry level,Full time,norway,l,ireland,"scala, sql, aws",phd,1,healthcare,12/08/2024,20/10/2024,605,5.5,predictive systems,Fully on site
ai06648,machine learning engineer,37236,USD,entry level,ft,ireland,m,ireland,"git, python, tensorflow, mathematics, statistics",phd,0,consulting,27/02/2024,19/04/2024,641,5.8,cognitive computing,Fully on site
ai06649,ai specialist,202732,USD,expert,ft,singapore,s,ireland,"hadoop, pytorch, spark",bachelor,16,government,30/08/2024,25/10/2024,1354,7.1,predictive systems,Hybrid
ai06650,ai architect,79953,USD,entry level,Contract,netherlands,m,netherlands,"python, deep learning, aws, java",phd,1,media,04/04/2025,05/06/2025,2245,5.7,future systems,Fully on site
