job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI09918,Machine Learning Researcher,90328.0,USD,Senior,Part time,Ireland,M,Denmark,Fully on site,"PyTorch, Data Visualization, Java, Scala, Statistics",Master,9,Technology,25/12/2024,03/03/2025,1038,6.7,Digital Transformation LLC
AI09919,Head of AI,140207.0,USD,Expert,Freelance,India,S,India,Hybrid,"SQL, GCP, NLP, Spark",PhD,13,Automotive,01/01/2025,05/03/2025,2201,5.8,TechCorp Inc
AI09920,AI Specialist,185382.0,USD,Expert,Part time,Norway,S,Australia,Fully on site,"PyTorch, MLOps, Java",Associate,15,Energy,07/11/2024,26/12/2024,1574,5.9,Quantum Computing Inc
AI09921,AI Product Manager,134308.0,USD,Expert,Freelance,India,M,India,Fully on site,"Azure, GCP, SQL, Spark, Deep Learning",Master,10,Transportation,27/08/2024,09/10/2024,1996,6.7,Future Systems
AI09922,ML Ops Engineer,77291.5,USD,Entry level,Full time,Germany,S,Ireland,Hybrid,"TensorFlow, Git, NLP, Computer Vision, Kubernetes",Associate,1,Media,11/03/2025,30/03/2025,1905,6.3,Future Systems
AI09923,Machine Learning Researcher,37595.0,USD,Entry level,Part time,Israel,M,Israel,Fully on site,"PyTorch, TensorFlow, AWS, Java",Master,1,Healthcare,25/03/2025,06/05/2025,2462,7.4,Predictive Systems
AI09924,AI Consultant,81498.2,USD,Entry level,Part time,France,M,France,Fully remote,"R, NLP, Git, Tableau",PhD,1,Retail,26/10/2024,29/11/2024,542,9.3,Algorithmic Solutions
AI09925,AI Architect,93684.0,USD,Expert,Part time,China,S,China,Hybrid,"Hadoop, Computer Vision, Linux",Bachelor,17,Automotive,01/07/2024,29/07/2024,2463,5.2,Cognitive Computing
AI09926,Robotics Engineer,108183.95,USD,Senior,Contract,Germany,S,Germany,Hybrid,"Azure, Git, NLP",Master,6,Telecommunications,16/08/2024,02/09/2024,639,8.9,Neural Networks Co
AI09927,Machine Learning Engineer,35784.0,USD,Entry level,Freelance,China,S,China,Hybrid,"Computer Vision, Java, Tableau, Data Visualization",Bachelor,0,Consulting,30/10/2024,22/11/2024,1768,8.3,Cognitive Computing
AI09928,Robotics Engineer,152713.09999999998,USD,Senior,Full time,Netherlands,L,Netherlands,Fully remote,"Linux, Data Visualization, MLOps, R, Scala",Associate,6,Automotive,05/05/2024,13/07/2024,1359,5.9,Predictive Systems
AI09929,NLP Engineer,100272.0,USD,Senior,Part time,India,L,India,Fully remote,"PyTorch, Docker, Mathematics, Python",Bachelor,5,Media,29/09/2024,24/11/2024,585,7.6,Algorithmic Solutions
AI09930,AI Product Manager,96459.0,USD,Senior,Freelance,Israel,M,Israel,Fully on site,"Python, MLOps, Tableau, Statistics",Bachelor,8,Consulting,18/09/2024,14/10/2024,2347,5.7,Future Systems
AI09931,Head of AI,74520.0,USD,Entry level,Full time,Germany,L,Germany,Fully remote,"Deep Learning, Tableau, Statistics, GCP, Azure",Bachelor,1,Media,23/01/2024,19/02/2024,1885,7.4,DataVision Ltd
AI09932,AI Architect,105391.0,USD,Senior,Freelance,Singapore,S,Singapore,Hybrid,"Spark, SQL, PyTorch, NLP",Associate,5,Technology,06/08/2024,23/08/2024,699,6.8,DeepTech Ventures
AI09933,Machine Learning Researcher,127622.0,USD,Expert,Contract,Israel,L,Israel,Fully on site,"Kubernetes, Deep Learning, Python, Tableau, TensorFlow",Master,18,Finance,10/02/2024,18/04/2024,803,6.1,Smart Analytics
AI09934,AI Consultant,153568.0,USD,Senior,Contract,Switzerland,M,Switzerland,Hybrid,"Mathematics, TensorFlow, Git, Statistics, Kubernetes",Master,6,Retail,19/03/2025,07/04/2025,854,6.3,Smart Analytics
AI09935,AI Architect,102959.0,USD,Mid level,Contract,Singapore,M,Singapore,Fully remote,"Computer Vision, TensorFlow, Data Visualization, Tableau",Master,3,Energy,07/04/2025,13/05/2025,2413,5.8,Cloud AI Solutions
AI09936,Data Analyst,62295.0,USD,Mid level,Full time,India,S,India,Fully remote,"Linux, Java, Deep Learning, Statistics",Associate,4,Telecommunications,06/10/2024,22/11/2024,1162,6.1,Neural Networks Co
AI09937,AI Specialist,34771.0,USD,Entry level,Freelance,Austria,S,India,Fully on site,"Linux, Git, Deep Learning, Hadoop",Associate,0,Retail,07/08/2024,16/09/2024,2338,8.0,Quantum Computing Inc
AI09938,Machine Learning Researcher,94648.0,USD,Senior,Full time,Austria,L,Austria,Fully on site,"Azure, Scala, NLP, Hadoop",Master,9,Technology,16/08/2024,10/09/2024,1656,7.1,Future Systems
AI09939,Machine Learning Engineer,48367.0,USD,Entry level,Full time,Canada,S,Canada,Fully on site,"Python, TensorFlow, PyTorch",Associate,1,Retail,25/07/2024,10/08/2024,2149,8.4,Predictive Systems
AI09940,AI Research Scientist,87075.0,USD,Senior,Part time,South Korea,L,South Korea,Fully on site,"AWS, Deep Learning, Docker",Associate,7,Real Estate,31/03/2025,15/05/2025,2498,7.1,Quantum Computing Inc
AI09941,Machine Learning Engineer,93820.0,USD,Senior,Full time,India,M,Ireland,Hybrid,"Linux, Python, Docker, Scala",Master,5,Finance,13/01/2024,30/01/2024,524,7.5,Advanced Robotics
AI09942,Data Scientist,38569.0,USD,Entry level,Freelance,China,S,France,Hybrid,"GCP, Computer Vision, R",PhD,1,Manufacturing,04/03/2024,29/03/2024,2489,7.0,Cognitive Computing
AI09943,Data Analyst,104361.88,USD,Mid level,Part time,United Kingdom,M,United Kingdom,Fully on site,"Kubernetes, Python, MLOps, AWS, Docker",Bachelor,3,Manufacturing,15/08/2024,26/10/2024,2203,7.2,Future Systems
AI09944,Machine Learning Researcher,95619.0,USD,Mid level,Part time,Sweden,M,Sweden,Fully on site,"Kubernetes, Computer Vision, Tableau",Bachelor,3,Healthcare,07/12/2024,05/02/2025,2357,9.4,DataVision Ltd
AI09945,Deep Learning Engineer,175877.0,USD,Expert,Full time,Ireland,L,China,Fully on site,"Java, Python, Data Visualization, Kubernetes, AWS",Master,12,Technology,11/01/2024,28/02/2024,1931,9.0,Neural Networks Co
AI09946,Data Scientist,92231.0,USD,Senior,Contract,India,L,India,Fully remote,"Computer Vision, Spark, Data Visualization, Java, Scala",PhD,8,Government,27/09/2024,16/10/2024,1597,6.3,AI Innovations
AI09947,Machine Learning Engineer,181958.0,USD,Expert,Freelance,Norway,M,Netherlands,Fully remote,"Git, Data Visualization, Hadoop, Azure, SQL",Master,10,Government,05/03/2025,26/04/2025,1992,7.1,Quantum Computing Inc
AI09948,AI Architect,185486.0,USD,Senior,Part time,Singapore,L,Singapore,Hybrid,"Git, Tableau, PyTorch, Statistics",PhD,9,Telecommunications,18/10/2024,04/11/2024,1922,7.6,DeepTech Ventures
AI09949,Computer Vision Engineer,68414.0,USD,Mid level,Part time,Canada,M,Canada,Fully remote,"Spark, Scala, PyTorch",PhD,4,Retail,17/08/2024,06/09/2024,1666,5.9,AI Innovations
AI09950,Machine Learning Engineer,118589.15,USD,Mid level,Full time,Germany,M,Germany,Hybrid,"GCP, Python, Git",PhD,4,Education,31/05/2024,09/07/2024,2159,6.2,Neural Networks Co
AI09951,Robotics Engineer,63864.0,USD,Entry level,Contract,Canada,M,Australia,Hybrid,"SQL, Python, TensorFlow, Computer Vision, GCP",Associate,0,Technology,28/07/2024,16/08/2024,1208,6.2,TechCorp Inc
AI09952,Machine Learning Engineer,261606.0,USD,Expert,Full time,Norway,L,Norway,Fully on site,"Hadoop, R, Linux",Associate,15,Real Estate,16/02/2025,23/04/2025,935,5.8,Autonomous Tech
AI09953,Computer Vision Engineer,64260.0,USD,Mid level,Contract,Ireland,M,Ireland,Fully on site,"Java, Linux, Tableau, Docker",Master,2,Transportation,03/02/2024,23/02/2024,1754,9.6,Autonomous Tech
AI09954,Robotics Engineer,33127.0,USD,Entry level,Contract,Austria,S,Austria,Fully remote,"R, SQL, Hadoop",Associate,0,Finance,12/03/2024,12/04/2024,1170,5.9,Advanced Robotics
AI09955,Machine Learning Researcher,85163.0,USD,Mid level,Freelance,Australia,M,Australia,Fully remote,"Scala, SQL, Docker, PyTorch, TensorFlow",Associate,2,Real Estate,15/12/2024,25/02/2025,1560,8.7,DeepTech Ventures
AI09956,AI Research Scientist,123362.0,USD,Expert,Full time,China,M,Japan,Fully remote,"MLOps, Tableau, PyTorch, Kubernetes",Associate,13,Technology,22/09/2024,23/11/2024,561,7.7,Autonomous Tech
AI09957,ML Ops Engineer,156745.0,USD,Senior,Contract,Switzerland,S,Switzerland,Fully remote,"TensorFlow, Docker, Git, Kubernetes, Java",Master,5,Telecommunications,31/03/2024,29/04/2024,1791,5.9,Smart Analytics
AI09958,NLP Engineer,133824.0,USD,Expert,Contract,Japan,S,Japan,Fully on site,"Data Visualization, AWS, PyTorch, Scala, Azure",Bachelor,12,Gaming,27/08/2024,29/10/2024,1752,6.4,Quantum Computing Inc
AI09959,AI Consultant,144912.0,USD,Expert,Contract,South Korea,S,South Korea,Fully on site,"Python, Git, TensorFlow",PhD,13,Transportation,29/03/2024,19/05/2024,905,6.4,Algorithmic Solutions
AI09960,AI Product Manager,111790.0,USD,Senior,Freelance,India,L,India,Fully remote,"Deep Learning, Azure, NLP, Python, SQL",PhD,8,Retail,19/12/2024,23/01/2025,2366,5.9,Cloud AI Solutions
AI09961,Head of AI,48684.0,USD,Mid level,Freelance,Austria,S,United Kingdom,Hybrid,"AWS, MLOps, Kubernetes",Associate,3,Healthcare,17/07/2024,12/09/2024,1612,6.0,DataVision Ltd
AI09962,Deep Learning Engineer,68567.0,USD,Entry level,Freelance,United States,M,United States,Hybrid,"Hadoop, SQL, Git, Azure, Python",Associate,0,Telecommunications,17/11/2024,12/12/2024,776,7.5,Digital Transformation LLC
AI09963,AI Research Scientist,173980.0,USD,Senior,Freelance,Norway,M,Norway,Hybrid,"Deep Learning, NLP, Hadoop",Master,8,Healthcare,14/04/2024,24/06/2024,799,9.4,Neural Networks Co
AI09964,Computer Vision Engineer,239567.0,USD,Expert,Full time,Canada,L,Canada,Fully remote,"Linux, Scala, Tableau, Statistics",Associate,18,Education,02/01/2025,02/02/2025,1583,9.4,Cognitive Computing
AI09965,Computer Vision Engineer,171132.0,USD,Expert,Part time,Ireland,L,Ireland,Hybrid,"TensorFlow, SQL, Linux, AWS",Bachelor,16,Manufacturing,27/02/2025,11/04/2025,1249,9.4,Machine Intelligence Group
AI09966,AI Software Engineer,218239.0,USD,Expert,Freelance,Canada,L,Canada,Fully remote,"Python, Git, Docker, Computer Vision",Bachelor,18,Education,28/04/2024,08/07/2024,1121,5.7,DeepTech Ventures
AI09967,Computer Vision Engineer,193459.0,USD,Senior,Contract,Switzerland,S,France,Hybrid,"Python, Kubernetes, TensorFlow, PyTorch",Master,8,Real Estate,13/04/2025,16/06/2025,2082,7.0,Smart Analytics
AI09968,Data Scientist,102328.0,USD,Mid level,Full time,United States,L,United States,Fully on site,"Python, Mathematics, NLP, Kubernetes",Master,4,Retail,27/10/2024,01/01/2025,584,6.2,TechCorp Inc
AI09969,AI Architect,176247.0,USD,Expert,Full time,Sweden,L,Sweden,Fully on site,"Tableau, Java, Docker, GCP",Master,10,Technology,02/03/2024,21/03/2024,2109,8.0,Predictive Systems
AI09970,ML Ops Engineer,110241.0,USD,Mid level,Full time,Singapore,L,Ireland,Fully on site,"NLP, AWS, Kubernetes",PhD,3,Telecommunications,23/02/2025,24/03/2025,913,6.0,TechCorp Inc
AI09971,Data Scientist,131333.44999999998,USD,Senior,Full time,France,S,France,Fully on site,"NLP, Python, Linux, Statistics, Kubernetes",Bachelor,8,Finance,25/04/2024,11/05/2024,2192,6.8,Algorithmic Solutions
AI09972,Autonomous Systems Engineer,116690.0,USD,Mid level,Freelance,United States,S,United States,Fully remote,"Data Visualization, Mathematics, SQL, Deep Learning, Azure",Associate,4,Telecommunications,07/11/2024,23/11/2024,770,9.7,DataVision Ltd
AI09973,AI Consultant,222053.49999999997,USD,Expert,Freelance,France,M,France,Fully on site,"GCP, Linux, Kubernetes, Scala",Bachelor,13,Transportation,04/02/2024,06/04/2024,1791,7.7,TechCorp Inc
AI09974,Research Scientist,258916.0,USD,Expert,Contract,Switzerland,L,Ireland,Hybrid,"Python, Tableau, Statistics",Bachelor,18,Consulting,02/01/2025,02/02/2025,907,5.9,Advanced Robotics
AI09975,Head of AI,165625.3,USD,Expert,Part time,Germany,S,Germany,Fully remote,"Computer Vision, Python, Data Visualization, SQL, PyTorch",PhD,17,Government,08/09/2024,16/10/2024,1319,6.5,Algorithmic Solutions
AI09976,AI Product Manager,102133.0,USD,Mid level,Full time,Denmark,M,Norway,Fully remote,"Hadoop, Git, PyTorch, Statistics, Kubernetes",Master,4,Finance,14/12/2024,01/01/2025,824,9.7,TechCorp Inc
AI09977,Research Scientist,224006.0,USD,Senior,Part time,Denmark,L,Switzerland,Fully remote,"SQL, Azure, AWS, PyTorch",PhD,7,Healthcare,14/10/2024,20/12/2024,1669,8.0,Cloud AI Solutions
AI09978,Data Scientist,178313.80000000002,USD,Expert,Contract,United Kingdom,S,United Kingdom,Fully remote,"Scala, Hadoop, Java, Computer Vision, PyTorch",Associate,18,Consulting,15/08/2024,05/09/2024,843,5.6,TechCorp Inc
AI09979,AI Software Engineer,107200.7,USD,Mid level,Contract,Germany,S,Denmark,Hybrid,"Azure, Tableau, Deep Learning",PhD,3,Consulting,11/06/2024,15/08/2024,1464,9.3,Cognitive Computing
AI09980,Data Scientist,49961.0,USD,Entry level,Full time,Canada,S,Canada,Fully remote,"MLOps, Python, Tableau, TensorFlow",Master,0,Finance,10/03/2025,15/04/2025,642,9.9,DataVision Ltd
AI09981,Deep Learning Engineer,54732.0,USD,Entry level,Freelance,Austria,M,Austria,Hybrid,"Python, TensorFlow, AWS, Hadoop, Data Visualization",Associate,1,Real Estate,30/04/2025,07/06/2025,521,7.6,Quantum Computing Inc
AI09982,AI Research Scientist,94606.0,USD,Mid level,Contract,Australia,S,Australia,Fully on site,"Data Visualization, R, Java",Master,3,Finance,31/03/2025,14/05/2025,2267,6.1,Autonomous Tech
AI09983,AI Consultant,115808.45,USD,Mid level,Contract,Germany,L,Australia,Fully remote,"Git, GCP, NLP",Master,3,Real Estate,29/07/2024,09/09/2024,1091,5.8,Neural Networks Co
AI09984,Data Scientist,124716.0,USD,Senior,Freelance,Canada,M,Canada,Hybrid,"Mathematics, Python, Java",PhD,7,Real Estate,18/03/2025,01/04/2025,1226,5.5,Smart Analytics
AI09985,AI Research Scientist,93109.0,USD,Mid level,Freelance,Australia,M,Australia,Fully on site,"TensorFlow, Spark, Azure, Scala, NLP",PhD,4,Automotive,14/01/2025,06/02/2025,613,9.0,AI Innovations
AI09986,AI Product Manager,100766.45,USD,Mid level,Freelance,Germany,S,Germany,Fully on site,"Data Visualization, Computer Vision, Python, MLOps, TensorFlow",Master,2,Telecommunications,30/10/2024,04/01/2025,1466,9.4,Cognitive Computing
AI09987,Principal Data Scientist,93850.0,USD,Entry level,Part time,Norway,S,Norway,Fully remote,"Python, Computer Vision, Scala",Associate,0,Manufacturing,12/04/2025,29/04/2025,758,5.3,Machine Intelligence Group
AI09988,AI Architect,92355.34999999999,USD,Mid level,Contract,France,S,France,Hybrid,"Java, R, Azure, Statistics",Bachelor,2,Technology,15/09/2024,16/10/2024,2253,9.5,Cloud AI Solutions
AI09989,Data Scientist,85664.0,USD,Senior,Freelance,Ireland,M,Austria,Fully remote,"SQL, Spark, Hadoop, PyTorch",Bachelor,6,Government,17/08/2024,26/09/2024,2309,5.5,Smart Analytics
AI09990,Machine Learning Engineer,117869.0,USD,Expert,Freelance,Austria,L,Austria,Fully on site,"Spark, PyTorch, Tableau, GCP",Bachelor,15,Manufacturing,13/03/2024,21/04/2024,2107,8.6,Quantum Computing Inc
AI09991,Robotics Engineer,170006.0,USD,Expert,Full time,Canada,L,Canada,Hybrid,"Python, Kubernetes, Linux, Deep Learning",Master,14,Telecommunications,19/05/2024,16/07/2024,754,6.5,Smart Analytics
AI09992,AI Software Engineer,281797.0,USD,Expert,Contract,Singapore,L,Singapore,Fully on site,"R, Python, Scala, AWS, Statistics",Master,18,Media,14/12/2024,13/02/2025,1195,5.7,TechCorp Inc
AI09993,Data Engineer,69713.0,USD,Entry level,Part time,Canada,M,Finland,Fully on site,"Hadoop, MLOps, Tableau",Associate,1,Retail,27/08/2024,22/10/2024,2097,6.5,Cloud AI Solutions
AI09994,AI Specialist,91374.0,USD,Mid level,Part time,Denmark,S,Denmark,Fully remote,"Docker, Python, Hadoop, Mathematics",Bachelor,3,Transportation,09/04/2025,18/06/2025,2369,8.3,Predictive Systems
AI09995,Principal Data Scientist,89859.0,USD,Mid level,Full time,Denmark,S,Denmark,Fully remote,"PyTorch, Spark, Python, Docker, Linux",Associate,3,Government,23/02/2025,03/05/2025,1740,6.8,Cognitive Computing
AI09996,AI Software Engineer,171502.0,USD,Expert,Part time,South Korea,M,South Korea,Fully remote,"Data Visualization, Linux, GCP",Master,15,Finance,13/07/2024,01/08/2024,2451,6.3,Machine Intelligence Group
AI09997,Machine Learning Engineer,138500.0,USD,Expert,Contract,Austria,M,Austria,Fully remote,"Kubernetes, Python, MLOps",Master,11,Technology,12/03/2024,23/04/2024,2146,6.0,Cognitive Computing
AI09998,Machine Learning Researcher,61441.0,USD,Mid level,Freelance,China,M,China,Fully on site,"GCP, TensorFlow, SQL, Python, Mathematics",Bachelor,2,Energy,06/03/2025,18/05/2025,1966,6.8,Quantum Computing Inc
AI09999,AI Software Engineer,67386.0,USD,Entry level,Full time,Denmark,M,Sweden,Fully remote,"Linux, Kubernetes, Tableau",Associate,0,Media,20/06/2024,04/08/2024,594,7.1,TechCorp Inc
AI10000,Research Scientist,74890.0,USD,Entry level,Contract,Norway,M,Australia,Fully on site,"PyTorch, Azure, Tableau, MLOps, Statistics",Master,1,Gaming,24/01/2025,01/03/2025,1740,8.4,Advanced Robotics
AI10001,Principal Data Scientist,72726.0,USD,Mid level,Contract,Ireland,M,Ireland,Hybrid,"Java, Hadoop, R, Spark",PhD,4,Transportation,07/04/2025,11/06/2025,2298,6.4,AI Innovations
AI10002,Data Scientist,148354.08000000002,USD,Mid level,Freelance,United Kingdom,M,India,Fully remote,"TensorFlow, Scala, Kubernetes",Associate,4,Finance,16/03/2024,18/05/2024,2264,5.0,TechCorp Inc
AI10003,Machine Learning Researcher,208368.0,USD,Senior,Part time,Switzerland,M,Germany,Fully remote,"GCP, Tableau, Scala, Kubernetes",PhD,5,Telecommunications,18/01/2024,12/02/2024,851,8.5,Quantum Computing Inc
AI10004,Computer Vision Engineer,188278.0,USD,Expert,Freelance,Germany,S,Germany,Fully on site,"Deep Learning, Python, Scala, Statistics",Master,13,Consulting,27/11/2024,05/01/2025,1649,8.6,Cognitive Computing
AI10005,Research Scientist,90209.0,USD,Mid level,Freelance,Canada,L,Switzerland,Fully on site,"MLOps, Python, TensorFlow, Spark",Associate,2,Technology,15/03/2024,24/04/2024,1615,7.9,AI Innovations
AI10006,Head of AI,50619.0,USD,Entry level,Full time,Austria,S,Austria,Fully remote,"R, Hadoop, SQL",PhD,1,Technology,05/02/2024,09/03/2024,1062,5.7,Autonomous Tech
AI10007,AI Software Engineer,105730.0,USD,Entry level,Freelance,United States,L,United States,Fully on site,"Azure, Spark, SQL",Bachelor,0,Consulting,02/07/2024,21/07/2024,1657,9.1,Cloud AI Solutions
AI10008,AI Software Engineer,186205.0,USD,Expert,Full time,Canada,M,Canada,Fully remote,"Scala, R, Deep Learning, AWS, Python",Master,17,Telecommunications,20/01/2024,23/03/2024,969,7.5,Cognitive Computing
AI10009,AI Specialist,106327.84999999999,USD,Mid level,Full time,Germany,L,Germany,Fully on site,"TensorFlow, Python, GCP",Associate,4,Government,05/01/2024,18/03/2024,2146,5.2,Digital Transformation LLC
AI10010,Machine Learning Researcher,96186.0,USD,Senior,Contract,Finland,M,France,Fully on site,"Git, Azure, Scala, Computer Vision",Associate,6,Real Estate,11/11/2024,08/12/2024,1792,6.4,DataVision Ltd
AI10011,Data Engineer,92367.0,USD,Senior,Full time,Austria,M,Finland,Fully remote,"GCP, Data Visualization, Kubernetes, Azure",Bachelor,5,Gaming,29/04/2024,13/05/2024,1494,7.4,Machine Intelligence Group
AI10012,AI Software Engineer,76020.0,USD,Entry level,Contract,United States,S,Denmark,Hybrid,"Kubernetes, Scala, AWS, Mathematics",Bachelor,0,Telecommunications,19/01/2024,26/02/2024,1452,9.0,TechCorp Inc
AI10013,Machine Learning Researcher,87211.0,USD,Mid level,Contract,Denmark,S,Denmark,Fully on site,"Scala, Linux, Data Visualization, Java, GCP",PhD,4,Automotive,05/08/2024,01/09/2024,1182,6.3,Future Systems
AI10014,Research Scientist,161932.65,USD,Senior,Freelance,Netherlands,L,Netherlands,Fully on site,"AWS, Python, Docker",Associate,8,Government,04/12/2024,28/12/2024,2264,9.7,Advanced Robotics
AI10015,AI Software Engineer,124249.0,USD,Expert,Freelance,Finland,M,Finland,Fully remote,"Java, Data Visualization, Mathematics, Docker",Master,11,Education,15/04/2024,08/05/2024,1348,9.3,DeepTech Ventures
AI10016,Machine Learning Researcher,162361.0,USD,Expert,Full time,China,L,China,Hybrid,"Java, SQL, Azure, Deep Learning",Master,16,Manufacturing,19/02/2025,19/04/2025,1283,7.4,Cognitive Computing
AI10017,AI Software Engineer,119479.76000000001,USD,Entry level,Full time,United Kingdom,L,Ireland,Fully remote,"TensorFlow, Linux, Git",Master,0,Media,29/07/2024,21/09/2024,888,7.2,DeepTech Ventures
AI10018,Data Scientist,73178.0,USD,Mid level,Full time,Austria,M,Austria,Fully remote,"Computer Vision, Kubernetes, Spark, AWS",Associate,2,Gaming,17/05/2024,17/06/2024,800,5.1,Cognitive Computing
AI10019,Data Analyst,90749.0,USD,Expert,Contract,Israel,S,Israel,Fully on site,"Spark, Deep Learning, Python",Bachelor,16,Transportation,23/03/2024,22/05/2024,1468,8.2,AI Innovations
